ts,cnt,hr,workingday,holiday,temp_c,hum_pct,wind,weathersit,season,lag_1,lag_24,lag_168,precip,morning_rush,evening_rush,split
2012-06-04 19:00:00,645.0,19,1.0,0.0,25.419999999999998,38.0,27.999299999999998,1.0,2.0,822.0,453.0,395.0,0.0,0.0,1.0,train
2012-06-04 20:00:00,461.0,20,1.0,0.0,24.599999999999998,40.0,23.9994,1.0,2.0,645.0,314.0,317.0,0.0,0.0,0.0,train
2012-06-04 21:00:00,265.0,21,1.0,0.0,23.779999999999998,49.0,16.997899999999998,1.0,2.0,461.0,246.0,247.0,0.0,0.0,0.0,train
2012-06-04 22:00:00,168.0,22,1.0,0.0,22.96,52.0,19.0012,1.0,2.0,265.0,226.0,157.0,0.0,0.0,0.0,train
2012-06-04 23:00:00,86.0,23,1.0,0.0,23.779999999999998,49.0,19.999499999999998,1.0,2.0,168.0,108.0,82.0,0.0,0.0,0.0,train
2012-06-05 00:00:00,34.0,0,1.0,0.0,22.14,68.0,27.999299999999998,1.0,2.0,86.0,49.0,45.0,0.0,0.0,0.0,train
2012-06-05 01:00:00,20.0,1,1.0,0.0,21.32,77.0,22.0028,2.0,2.0,34.0,14.0,14.0,0.0,0.0,0.0,train
2012-06-05 02:00:00,8.0,2,1.0,0.0,21.32,72.0,19.999499999999998,3.0,2.0,20.0,11.0,8.0,1.0,0.0,0.0,train
2012-06-05 03:00:00,5.0,3,1.0,0.0,20.5,82.0,12.998000000000001,3.0,2.0,8.0,5.0,3.0,1.0,0.0,0.0,train
2012-06-05 04:00:00,5.0,4,1.0,0.0,20.5,82.0,12.998000000000001,3.0,2.0,5.0,8.0,5.0,1.0,0.0,0.0,train
2012-06-05 05:00:00,36.0,5,1.0,0.0,19.68,82.0,11.0014,3.0,2.0,5.0,35.0,33.0,1.0,0.0,0.0,train
2012-06-05 06:00:00,184.0,6,1.0,0.0,19.68,82.0,16.997899999999998,1.0,2.0,36.0,139.0,154.0,0.0,0.0,0.0,train
2012-06-05 07:00:00,569.0,7,1.0,0.0,19.68,77.0,19.999499999999998,1.0,2.0,184.0,517.0,450.0,0.0,1.0,0.0,train
2012-06-05 08:00:00,710.0,8,1.0,0.0,19.68,77.0,15.001299999999999,2.0,2.0,569.0,665.0,634.0,0.0,1.0,0.0,train
2012-06-05 09:00:00,335.0,9,1.0,0.0,21.32,72.0,16.997899999999998,2.0,2.0,710.0,282.0,257.0,0.0,1.0,0.0,train
2012-06-05 10:00:00,176.0,10,1.0,0.0,21.32,63.0,19.999499999999998,2.0,2.0,335.0,187.0,183.0,0.0,0.0,0.0,train
2012-06-05 11:00:00,227.0,11,1.0,0.0,22.96,56.00000000000001,12.998000000000001,2.0,2.0,176.0,239.0,197.0,0.0,0.0,0.0,train
2012-06-05 12:00:00,247.0,12,1.0,0.0,22.14,56.00000000000001,15.001299999999999,2.0,2.0,227.0,282.0,237.0,0.0,0.0,0.0,train
2012-06-05 13:00:00,267.0,13,1.0,0.0,24.599999999999998,46.0,11.0014,2.0,2.0,247.0,274.0,239.0,0.0,0.0,0.0,train
2012-06-05 14:00:00,276.0,14,1.0,0.0,23.779999999999998,46.0,11.0014,2.0,2.0,267.0,270.0,238.0,0.0,0.0,0.0,train
2012-06-05 15:00:00,272.0,15,1.0,0.0,23.779999999999998,46.0,8.9981,2.0,2.0,276.0,292.0,256.0,0.0,0.0,0.0,train
2012-06-05 16:00:00,473.0,16,1.0,0.0,24.599999999999998,43.0,12.998000000000001,1.0,2.0,272.0,448.0,393.0,0.0,0.0,1.0,train
2012-06-05 17:00:00,850.0,17,1.0,0.0,24.599999999999998,43.0,0.0,1.0,2.0,473.0,834.0,781.0,0.0,0.0,1.0,train
2012-06-05 18:00:00,790.0,18,1.0,0.0,24.599999999999998,43.0,12.998000000000001,1.0,2.0,850.0,822.0,710.0,0.0,0.0,1.0,train
2012-06-05 19:00:00,513.0,19,1.0,0.0,23.779999999999998,46.0,16.997899999999998,1.0,2.0,790.0,645.0,526.0,0.0,0.0,1.0,train
2012-06-05 20:00:00,415.0,20,1.0,0.0,22.96,49.0,15.001299999999999,1.0,2.0,513.0,461.0,204.0,0.0,0.0,0.0,train
2012-06-05 21:00:00,283.0,21,1.0,0.0,22.14,56.00000000000001,11.0014,1.0,2.0,415.0,265.0,71.0,0.0,0.0,0.0,train
2012-06-05 22:00:00,193.0,22,1.0,0.0,22.96,52.0,7.0015,1.0,2.0,283.0,168.0,55.0,0.0,0.0,0.0,train
2012-06-05 23:00:00,113.0,23,1.0,0.0,22.14,56.00000000000001,6.0032,1.0,2.0,193.0,86.0,50.0,0.0,0.0,0.0,train
2012-06-06 00:00:00,49.0,0,1.0,0.0,21.32,59.0,6.0032,1.0,2.0,113.0,34.0,36.0,0.0,0.0,0.0,train
2012-06-06 01:00:00,27.0,1,1.0,0.0,21.32,68.0,0.0,1.0,2.0,49.0,20.0,4.0,0.0,0.0,0.0,train
2012-06-06 02:00:00,11.0,2,1.0,0.0,20.5,68.0,0.0,1.0,2.0,27.0,8.0,5.0,0.0,0.0,0.0,train
2012-06-06 03:00:00,8.0,3,1.0,0.0,18.86,82.0,0.0,1.0,2.0,11.0,5.0,5.0,0.0,0.0,0.0,train
2012-06-06 04:00:00,10.0,4,1.0,0.0,18.86,82.0,7.0015,1.0,2.0,8.0,5.0,6.0,0.0,0.0,0.0,train
2012-06-06 05:00:00,38.0,5,1.0,0.0,19.68,77.0,0.0,1.0,2.0,10.0,36.0,41.0,0.0,0.0,0.0,train
2012-06-06 06:00:00,172.0,6,1.0,0.0,19.68,77.0,0.0,1.0,2.0,38.0,184.0,144.0,0.0,0.0,0.0,train
2012-06-06 07:00:00,547.0,7,1.0,0.0,20.5,72.0,0.0,1.0,2.0,172.0,569.0,483.0,0.0,1.0,0.0,train
2012-06-06 08:00:00,668.0,8,1.0,0.0,22.14,68.0,0.0,1.0,2.0,547.0,710.0,671.0,0.0,1.0,0.0,train
2012-06-06 09:00:00,303.0,9,1.0,0.0,22.96,60.0,6.0032,1.0,2.0,668.0,335.0,305.0,0.0,1.0,0.0,train
2012-06-06 10:00:00,203.0,10,1.0,0.0,24.599999999999998,46.0,6.0032,1.0,2.0,303.0,176.0,177.0,0.0,0.0,0.0,train
2012-06-06 11:00:00,226.0,11,1.0,0.0,25.419999999999998,43.0,6.0032,1.0,2.0,203.0,227.0,208.0,0.0,0.0,0.0,train
2012-06-06 12:00:00,315.0,12,1.0,0.0,25.419999999999998,38.0,0.0,1.0,2.0,226.0,247.0,253.0,0.0,0.0,0.0,train
2012-06-06 13:00:00,303.0,13,1.0,0.0,25.419999999999998,41.0,6.0032,1.0,2.0,315.0,267.0,289.0,0.0,0.0,0.0,train
2012-06-06 14:00:00,302.0,14,1.0,0.0,26.240000000000002,38.0,0.0,1.0,2.0,303.0,276.0,252.0,0.0,0.0,0.0,train
2012-06-06 15:00:00,300.0,15,1.0,0.0,26.240000000000002,38.0,0.0,1.0,2.0,302.0,272.0,275.0,0.0,0.0,0.0,train
2012-06-06 16:00:00,452.0,16,1.0,0.0,26.240000000000002,41.0,8.9981,1.0,2.0,300.0,473.0,398.0,0.0,0.0,1.0,train
2012-06-06 17:00:00,724.0,17,1.0,0.0,25.419999999999998,43.0,8.9981,1.0,2.0,452.0,850.0,839.0,0.0,0.0,1.0,train
2012-06-06 18:00:00,782.0,18,1.0,0.0,24.599999999999998,53.0,12.998000000000001,3.0,2.0,724.0,790.0,796.0,1.0,0.0,1.0,train
2012-06-06 19:00:00,538.0,19,1.0,0.0,22.96,73.0,19.999499999999998,1.0,2.0,782.0,513.0,556.0,0.0,0.0,1.0,train
2012-06-06 20:00:00,408.0,20,1.0,0.0,22.14,73.0,19.0012,1.0,2.0,538.0,415.0,431.0,0.0,0.0,0.0,train
2012-06-06 21:00:00,298.0,21,1.0,0.0,22.14,73.0,11.0014,1.0,2.0,408.0,283.0,304.0,0.0,0.0,0.0,train
2012-06-06 22:00:00,248.0,22,1.0,0.0,21.32,77.0,6.0032,1.0,2.0,298.0,193.0,217.0,0.0,0.0,0.0,train
2012-06-06 23:00:00,123.0,23,1.0,0.0,21.32,77.0,0.0,1.0,2.0,248.0,113.0,160.0,0.0,0.0,0.0,train
2012-06-07 00:00:00,59.0,0,1.0,0.0,21.32,77.0,8.9981,1.0,2.0,123.0,49.0,61.0,0.0,0.0,0.0,train
2012-06-07 01:00:00,22.0,1,1.0,0.0,21.32,77.0,11.0014,1.0,2.0,59.0,27.0,26.0,0.0,0.0,0.0,train
2012-06-07 02:00:00,12.0,2,1.0,0.0,21.32,77.0,6.0032,1.0,2.0,22.0,11.0,14.0,0.0,0.0,0.0,train
2012-06-07 03:00:00,5.0,3,1.0,0.0,20.5,77.0,7.0015,1.0,2.0,12.0,8.0,8.0,0.0,0.0,0.0,train
2012-06-07 04:00:00,6.0,4,1.0,0.0,18.86,88.0,7.0015,1.0,2.0,5.0,10.0,8.0,0.0,0.0,0.0,train
2012-06-07 05:00:00,34.0,5,1.0,0.0,19.68,82.0,6.0032,1.0,2.0,6.0,38.0,33.0,0.0,0.0,0.0,train
2012-06-07 06:00:00,170.0,6,1.0,0.0,18.86,88.0,7.0015,1.0,2.0,34.0,172.0,178.0,0.0,0.0,0.0,train
2012-06-07 07:00:00,526.0,7,1.0,0.0,20.5,82.0,11.0014,1.0,2.0,170.0,547.0,507.0,0.0,1.0,0.0,train
2012-06-07 08:00:00,681.0,8,1.0,0.0,21.32,77.0,0.0,1.0,2.0,526.0,668.0,693.0,0.0,1.0,0.0,train
2012-06-07 09:00:00,337.0,9,1.0,0.0,23.779999999999998,68.0,0.0,1.0,2.0,681.0,303.0,311.0,0.0,1.0,0.0,train
2012-06-07 10:00:00,210.0,10,1.0,0.0,24.599999999999998,64.0,6.0032,1.0,2.0,337.0,203.0,220.0,0.0,0.0,0.0,train
2012-06-07 11:00:00,237.0,11,1.0,0.0,27.060000000000002,47.0,15.001299999999999,1.0,2.0,210.0,226.0,218.0,0.0,0.0,0.0,train
2012-06-07 12:00:00,336.0,12,1.0,0.0,28.7,42.0,0.0,1.0,2.0,237.0,315.0,292.0,0.0,0.0,0.0,train
2012-06-07 13:00:00,315.0,13,1.0,0.0,28.7,37.0,19.0012,1.0,2.0,336.0,303.0,293.0,0.0,0.0,0.0,train
2012-06-07 14:00:00,265.0,14,1.0,0.0,29.52,37.0,16.997899999999998,1.0,2.0,315.0,302.0,254.0,0.0,0.0,0.0,train
2012-06-07 15:00:00,333.0,15,1.0,0.0,30.34,30.0,0.0,1.0,2.0,265.0,300.0,290.0,0.0,0.0,0.0,train
2012-06-07 16:00:00,466.0,16,1.0,0.0,29.52,34.0,15.001299999999999,1.0,2.0,333.0,452.0,487.0,0.0,0.0,1.0,train
2012-06-07 17:00:00,869.0,17,1.0,0.0,29.52,34.0,16.997899999999998,1.0,2.0,466.0,724.0,827.0,0.0,0.0,1.0,train
2012-06-07 18:00:00,813.0,18,1.0,0.0,28.7,34.0,19.0012,1.0,2.0,869.0,782.0,785.0,0.0,0.0,1.0,train
2012-06-07 19:00:00,602.0,19,1.0,0.0,28.7,34.0,19.0012,1.0,2.0,813.0,538.0,591.0,0.0,0.0,1.0,train
2012-06-07 20:00:00,478.0,20,1.0,0.0,27.060000000000002,36.0,19.999499999999998,1.0,2.0,602.0,408.0,479.0,0.0,0.0,0.0,train
2012-06-07 21:00:00,313.0,21,1.0,0.0,25.419999999999998,41.0,22.0028,1.0,2.0,478.0,298.0,359.0,0.0,0.0,0.0,train
2012-06-07 22:00:00,228.0,22,1.0,0.0,24.599999999999998,46.0,11.0014,1.0,2.0,313.0,248.0,264.0,0.0,0.0,0.0,train
2012-06-07 23:00:00,177.0,23,1.0,0.0,22.96,52.0,8.9981,1.0,2.0,228.0,123.0,140.0,0.0,0.0,0.0,train
2012-06-08 00:00:00,77.0,0,1.0,0.0,22.96,56.00000000000001,11.0014,1.0,2.0,177.0,59.0,86.0,0.0,0.0,0.0,train
2012-06-08 01:00:00,29.0,1,1.0,0.0,22.96,56.00000000000001,11.0014,1.0,2.0,77.0,22.0,34.0,0.0,0.0,0.0,train
2012-06-08 02:00:00,19.0,2,1.0,0.0,22.96,56.00000000000001,0.0,1.0,2.0,29.0,12.0,16.0,0.0,0.0,0.0,train
2012-06-08 03:00:00,8.0,3,1.0,0.0,22.14,60.0,6.0032,1.0,2.0,19.0,5.0,4.0,0.0,0.0,0.0,train
2012-06-08 04:00:00,10.0,4,1.0,0.0,21.32,63.0,0.0,1.0,2.0,8.0,6.0,6.0,0.0,0.0,0.0,train
2012-06-08 05:00:00,29.0,5,1.0,0.0,20.5,72.0,7.0015,1.0,2.0,10.0,34.0,45.0,0.0,0.0,0.0,train
2012-06-08 06:00:00,139.0,6,1.0,0.0,21.32,68.0,6.0032,1.0,2.0,29.0,170.0,141.0,0.0,0.0,0.0,train
2012-06-08 07:00:00,428.0,7,1.0,0.0,21.32,72.0,7.0015,1.0,2.0,139.0,526.0,402.0,0.0,1.0,0.0,train
2012-06-08 08:00:00,700.0,8,1.0,0.0,23.779999999999998,60.0,6.0032,1.0,2.0,428.0,681.0,694.0,0.0,1.0,0.0,train
2012-06-08 09:00:00,382.0,9,1.0,0.0,25.419999999999998,53.0,11.0014,1.0,2.0,700.0,337.0,298.0,0.0,1.0,0.0,train
2012-06-08 10:00:00,249.0,10,1.0,0.0,27.060000000000002,47.0,16.997899999999998,1.0,2.0,382.0,210.0,204.0,0.0,0.0,0.0,train
2012-06-08 11:00:00,264.0,11,1.0,0.0,28.7,42.0,16.997899999999998,1.0,2.0,249.0,237.0,235.0,0.0,0.0,0.0,train
2012-06-08 12:00:00,369.0,12,1.0,0.0,29.52,39.0,22.0028,1.0,2.0,264.0,336.0,310.0,0.0,0.0,0.0,train
2012-06-08 13:00:00,416.0,13,1.0,0.0,30.34,37.0,16.997899999999998,1.0,2.0,369.0,315.0,316.0,0.0,0.0,0.0,train
2012-06-08 14:00:00,373.0,14,1.0,0.0,31.16,31.0,26.0027,1.0,2.0,416.0,265.0,254.0,0.0,0.0,0.0,train
2012-06-08 15:00:00,397.0,15,1.0,0.0,31.16,28.999999999999996,19.0012,1.0,2.0,373.0,333.0,258.0,0.0,0.0,0.0,train
2012-06-08 16:00:00,523.0,16,1.0,0.0,31.16,28.999999999999996,19.999499999999998,1.0,2.0,397.0,466.0,222.0,0.0,0.0,1.0,train
2012-06-08 17:00:00,793.0,17,1.0,0.0,31.16,28.999999999999996,12.998000000000001,1.0,2.0,523.0,869.0,227.0,0.0,0.0,1.0,train
2012-06-08 18:00:00,723.0,18,1.0,0.0,31.16,27.0,15.001299999999999,1.0,2.0,793.0,813.0,110.0,0.0,0.0,1.0,train
2012-06-08 19:00:00,555.0,19,1.0,0.0,30.34,30.0,15.001299999999999,1.0,2.0,723.0,602.0,45.0,0.0,0.0,1.0,train
2012-06-08 20:00:00,408.0,20,1.0,0.0,29.52,32.0,8.9981,1.0,2.0,555.0,478.0,39.0,0.0,0.0,0.0,train
2012-06-08 21:00:00,339.0,21,1.0,0.0,28.7,37.0,8.9981,1.0,2.0,408.0,313.0,85.0,0.0,0.0,0.0,train
2012-06-08 22:00:00,291.0,22,1.0,0.0,27.880000000000003,41.0,7.0015,1.0,2.0,339.0,228.0,23.0,0.0,0.0,0.0,train
2012-06-08 23:00:00,215.0,23,1.0,0.0,26.240000000000002,56.99999999999999,11.0014,1.0,2.0,291.0,177.0,73.0,0.0,0.0,0.0,train
2012-06-09 00:00:00,206.0,0,0.0,0.0,26.240000000000002,53.0,7.0015,1.0,2.0,215.0,77.0,86.0,0.0,0.0,0.0,train
2012-06-09 01:00:00,123.0,1,0.0,0.0,26.240000000000002,53.0,6.0032,1.0,2.0,206.0,29.0,76.0,0.0,0.0,0.0,train
2012-06-09 02:00:00,89.0,2,0.0,0.0,26.240000000000002,50.0,15.001299999999999,1.0,2.0,123.0,19.0,41.0,0.0,0.0,0.0,train
2012-06-09 03:00:00,40.0,3,0.0,0.0,25.419999999999998,56.99999999999999,0.0,1.0,2.0,89.0,8.0,26.0,0.0,0.0,0.0,train
2012-06-09 04:00:00,8.0,4,0.0,0.0,25.419999999999998,56.99999999999999,0.0,1.0,2.0,40.0,10.0,13.0,0.0,0.0,0.0,train
2012-06-09 05:00:00,19.0,5,0.0,0.0,24.599999999999998,56.00000000000001,7.0015,1.0,2.0,8.0,29.0,12.0,0.0,0.0,0.0,train
2012-06-09 06:00:00,80.0,6,0.0,0.0,22.96,64.0,7.0015,1.0,2.0,19.0,139.0,36.0,0.0,0.0,0.0,train
2012-06-09 07:00:00,87.0,7,0.0,0.0,23.779999999999998,64.0,7.0015,1.0,2.0,80.0,428.0,86.0,0.0,0.0,0.0,train
2012-06-09 08:00:00,244.0,8,0.0,0.0,25.419999999999998,61.0,7.0015,1.0,2.0,87.0,700.0,210.0,0.0,0.0,0.0,train
2012-06-09 09:00:00,340.0,9,0.0,0.0,26.240000000000002,56.99999999999999,11.0014,1.0,2.0,244.0,382.0,332.0,0.0,0.0,0.0,train
2012-06-09 10:00:00,466.0,10,0.0,0.0,28.7,51.0,7.0015,1.0,2.0,340.0,249.0,493.0,0.0,0.0,0.0,train
2012-06-09 11:00:00,569.0,11,0.0,0.0,31.16,35.0,0.0,1.0,2.0,466.0,264.0,536.0,0.0,0.0,0.0,train
2012-06-09 12:00:00,531.0,12,0.0,0.0,32.800000000000004,28.999999999999996,16.997899999999998,1.0,2.0,569.0,369.0,668.0,0.0,0.0,0.0,train
2012-06-09 13:00:00,585.0,13,0.0,0.0,33.62,24.0,19.0012,1.0,2.0,531.0,416.0,679.0,0.0,0.0,0.0,train
2012-06-09 14:00:00,593.0,14,0.0,0.0,33.62,23.0,12.998000000000001,1.0,2.0,585.0,373.0,647.0,0.0,0.0,0.0,train
2012-06-09 15:00:00,555.0,15,0.0,0.0,34.44,20.0,19.999499999999998,1.0,2.0,593.0,397.0,702.0,0.0,0.0,0.0,train
2012-06-09 16:00:00,534.0,16,0.0,0.0,33.62,24.0,12.998000000000001,1.0,2.0,555.0,523.0,644.0,0.0,0.0,0.0,train
2012-06-09 17:00:00,495.0,17,0.0,0.0,34.44,24.0,0.0,1.0,2.0,534.0,793.0,586.0,0.0,0.0,0.0,train
2012-06-09 18:00:00,451.0,18,0.0,0.0,33.62,24.0,15.001299999999999,1.0,2.0,495.0,723.0,512.0,0.0,0.0,0.0,train
2012-06-09 19:00:00,360.0,19,0.0,0.0,32.800000000000004,28.999999999999996,11.0014,1.0,2.0,451.0,555.0,554.0,0.0,0.0,0.0,train
2012-06-09 20:00:00,363.0,20,0.0,0.0,31.16,35.0,15.001299999999999,1.0,2.0,360.0,408.0,399.0,0.0,0.0,0.0,train
2012-06-09 21:00:00,316.0,21,0.0,0.0,30.34,40.0,12.998000000000001,1.0,2.0,363.0,339.0,316.0,0.0,0.0,0.0,train
2012-06-09 22:00:00,214.0,22,0.0,0.0,28.7,57.99999999999999,11.0014,1.0,2.0,316.0,291.0,228.0,0.0,0.0,0.0,train
2012-06-09 23:00:00,230.0,23,0.0,0.0,27.880000000000003,61.0,11.0014,1.0,2.0,214.0,215.0,238.0,0.0,0.0,0.0,train
2012-06-10 00:00:00,158.0,0,0.0,0.0,27.060000000000002,69.0,7.0015,1.0,2.0,230.0,206.0,169.0,0.0,0.0,0.0,train
2012-06-10 01:00:00,116.0,1,0.0,0.0,26.240000000000002,73.0,8.9981,1.0,2.0,158.0,123.0,121.0,0.0,0.0,0.0,train
2012-06-10 02:00:00,73.0,2,0.0,0.0,26.240000000000002,69.0,8.9981,1.0,2.0,116.0,89.0,89.0,0.0,0.0,0.0,train
2012-06-10 03:00:00,29.0,3,0.0,0.0,26.240000000000002,73.0,7.0015,1.0,2.0,73.0,40.0,50.0,0.0,0.0,0.0,train
2012-06-10 04:00:00,10.0,4,0.0,0.0,25.419999999999998,78.0,6.0032,1.0,2.0,29.0,8.0,13.0,0.0,0.0,0.0,train
2012-06-10 05:00:00,13.0,5,0.0,0.0,25.419999999999998,69.0,6.0032,1.0,2.0,10.0,19.0,12.0,0.0,0.0,0.0,train
2012-06-10 06:00:00,30.0,6,0.0,0.0,25.419999999999998,73.0,0.0,1.0,2.0,13.0,80.0,22.0,0.0,0.0,0.0,train
2012-06-10 07:00:00,62.0,7,0.0,0.0,24.599999999999998,78.0,7.0015,1.0,2.0,30.0,87.0,35.0,0.0,0.0,0.0,train
2012-06-10 08:00:00,181.0,8,0.0,0.0,26.240000000000002,73.0,6.0032,1.0,2.0,62.0,244.0,140.0,0.0,0.0,0.0,train
2012-06-10 09:00:00,266.0,9,0.0,0.0,28.7,57.99999999999999,0.0,1.0,2.0,181.0,340.0,300.0,0.0,0.0,0.0,train
2012-06-10 10:00:00,413.0,10,0.0,0.0,31.16,40.0,7.0015,1.0,2.0,266.0,466.0,404.0,0.0,0.0,0.0,train
2012-06-10 11:00:00,499.0,11,0.0,0.0,31.16,45.0,6.0032,1.0,2.0,413.0,569.0,511.0,0.0,0.0,0.0,train
2012-06-10 12:00:00,502.0,12,0.0,0.0,33.62,30.0,0.0,1.0,2.0,499.0,531.0,684.0,0.0,0.0,0.0,train
2012-06-10 13:00:00,492.0,13,0.0,0.0,34.44,28.000000000000004,8.9981,1.0,2.0,502.0,585.0,686.0,0.0,0.0,0.0,train
2012-06-10 14:00:00,500.0,14,0.0,0.0,34.44,30.0,8.9981,1.0,2.0,492.0,593.0,678.0,0.0,0.0,0.0,train
2012-06-10 15:00:00,475.0,15,0.0,0.0,34.44,30.0,15.001299999999999,1.0,2.0,500.0,555.0,644.0,0.0,0.0,0.0,train
2012-06-10 16:00:00,508.0,16,0.0,0.0,34.44,36.0,19.0012,1.0,2.0,475.0,534.0,662.0,0.0,0.0,0.0,train
2012-06-10 17:00:00,521.0,17,0.0,0.0,33.62,41.0,19.0012,1.0,2.0,508.0,495.0,578.0,0.0,0.0,0.0,train
2012-06-10 18:00:00,490.0,18,0.0,0.0,33.62,38.0,15.001299999999999,1.0,2.0,521.0,451.0,496.0,0.0,0.0,0.0,train
2012-06-10 19:00:00,375.0,19,0.0,0.0,33.62,28.000000000000004,19.0012,1.0,2.0,490.0,360.0,453.0,0.0,0.0,0.0,train
2012-06-10 20:00:00,363.0,20,0.0,0.0,31.16,48.0,11.0014,1.0,2.0,375.0,363.0,314.0,0.0,0.0,0.0,train
2012-06-10 21:00:00,253.0,21,0.0,0.0,29.52,62.0,11.0014,1.0,2.0,363.0,316.0,246.0,0.0,0.0,0.0,train
2012-06-10 22:00:00,159.0,22,0.0,0.0,28.7,65.0,11.0014,1.0,2.0,253.0,214.0,226.0,0.0,0.0,0.0,train
2012-06-10 23:00:00,110.0,23,0.0,0.0,29.52,57.99999999999999,7.0015,1.0,2.0,159.0,230.0,108.0,0.0,0.0,0.0,train
2012-06-11 00:00:00,41.0,0,1.0,0.0,28.7,65.0,7.0015,1.0,2.0,110.0,158.0,49.0,0.0,0.0,0.0,train
2012-06-11 01:00:00,24.0,1,1.0,0.0,27.060000000000002,74.0,11.0014,1.0,2.0,41.0,116.0,14.0,0.0,0.0,0.0,train
2012-06-11 02:00:00,17.0,2,1.0,0.0,27.060000000000002,74.0,7.0015,1.0,2.0,24.0,73.0,11.0,0.0,0.0,0.0,train
2012-06-11 03:00:00,6.0,3,1.0,0.0,26.240000000000002,78.0,7.0015,1.0,2.0,17.0,29.0,5.0,0.0,0.0,0.0,train
2012-06-11 04:00:00,7.0,4,1.0,0.0,26.240000000000002,78.0,8.9981,1.0,2.0,6.0,10.0,8.0,0.0,0.0,0.0,train
2012-06-11 05:00:00,37.0,5,1.0,0.0,26.240000000000002,78.0,8.9981,1.0,2.0,7.0,13.0,35.0,0.0,0.0,0.0,train
2012-06-11 06:00:00,144.0,6,1.0,0.0,25.419999999999998,83.0,7.0015,1.0,2.0,37.0,30.0,139.0,0.0,0.0,0.0,train
2012-06-11 07:00:00,503.0,7,1.0,0.0,26.240000000000002,78.0,7.0015,1.0,2.0,144.0,62.0,517.0,0.0,1.0,0.0,train
2012-06-11 08:00:00,651.0,8,1.0,0.0,27.060000000000002,74.0,8.9981,1.0,2.0,503.0,181.0,665.0,0.0,1.0,0.0,train
2012-06-11 09:00:00,316.0,9,1.0,0.0,28.7,65.0,8.9981,1.0,2.0,651.0,266.0,282.0,0.0,1.0,0.0,train
2012-06-11 10:00:00,147.0,10,1.0,0.0,29.52,62.0,11.0014,1.0,2.0,316.0,413.0,187.0,0.0,0.0,0.0,train
2012-06-11 11:00:00,202.0,11,1.0,0.0,31.16,48.0,15.001299999999999,2.0,2.0,147.0,499.0,239.0,0.0,0.0,0.0,train
2012-06-11 12:00:00,261.0,12,1.0,0.0,32.800000000000004,43.0,12.998000000000001,2.0,2.0,202.0,502.0,282.0,0.0,0.0,0.0,train
2012-06-11 13:00:00,248.0,13,1.0,0.0,32.800000000000004,41.0,19.999499999999998,2.0,2.0,261.0,492.0,274.0,0.0,0.0,0.0,train
2012-06-11 14:00:00,259.0,14,1.0,0.0,33.62,34.0,19.0012,2.0,2.0,248.0,500.0,270.0,0.0,0.0,0.0,train
2012-06-11 15:00:00,259.0,15,1.0,0.0,32.800000000000004,41.0,23.9994,1.0,2.0,259.0,475.0,292.0,0.0,0.0,0.0,train
2012-06-11 16:00:00,427.0,16,1.0,0.0,32.800000000000004,41.0,27.999299999999998,2.0,2.0,259.0,508.0,448.0,0.0,0.0,1.0,train
2012-06-11 17:00:00,800.0,17,1.0,0.0,32.800000000000004,41.0,23.9994,2.0,2.0,427.0,521.0,834.0,0.0,0.0,1.0,train
2012-06-11 18:00:00,831.0,18,1.0,0.0,32.800000000000004,43.0,19.999499999999998,2.0,2.0,800.0,490.0,822.0,0.0,0.0,1.0,train
2012-06-11 19:00:00,596.0,19,1.0,0.0,31.16,48.0,22.0028,2.0,2.0,831.0,375.0,645.0,0.0,0.0,1.0,train
2012-06-11 20:00:00,394.0,20,1.0,0.0,30.34,48.0,15.001299999999999,2.0,2.0,596.0,363.0,461.0,0.0,0.0,0.0,train
2012-06-11 21:00:00,250.0,21,1.0,0.0,29.52,57.99999999999999,12.998000000000001,2.0,2.0,394.0,253.0,265.0,0.0,0.0,0.0,train
2012-06-11 22:00:00,164.0,22,1.0,0.0,29.52,57.99999999999999,12.998000000000001,2.0,2.0,250.0,159.0,168.0,0.0,0.0,0.0,train
2012-06-11 23:00:00,80.0,23,1.0,0.0,28.7,57.99999999999999,15.001299999999999,2.0,2.0,164.0,110.0,86.0,0.0,0.0,0.0,train
2012-06-12 00:00:00,28.0,0,1.0,0.0,28.7,57.99999999999999,15.001299999999999,2.0,2.0,80.0,41.0,34.0,0.0,0.0,0.0,train
2012-06-12 01:00:00,16.0,1,1.0,0.0,27.880000000000003,65.0,11.0014,2.0,2.0,28.0,24.0,20.0,0.0,0.0,0.0,train
2012-06-12 02:00:00,6.0,2,1.0,0.0,27.880000000000003,65.0,12.998000000000001,2.0,2.0,16.0,17.0,8.0,0.0,0.0,0.0,train
2012-06-12 03:00:00,12.0,3,1.0,0.0,27.060000000000002,69.0,16.997899999999998,2.0,2.0,6.0,6.0,5.0,0.0,0.0,0.0,train
2012-06-12 04:00:00,4.0,4,1.0,0.0,24.599999999999998,88.0,11.0014,3.0,2.0,12.0,7.0,5.0,1.0,0.0,0.0,train
2012-06-12 05:00:00,29.0,5,1.0,0.0,24.599999999999998,88.0,8.9981,3.0,2.0,4.0,37.0,36.0,1.0,0.0,0.0,train
2012-06-12 06:00:00,136.0,6,1.0,0.0,24.599999999999998,88.0,8.9981,2.0,2.0,29.0,144.0,184.0,0.0,0.0,0.0,train
