row,split
24011,test
24012,train
24013,train
24014,train
24015,train
24016,train
24017,val
24018,test
24019,val
24020,test
24021,test
24022,train
24023,train
24024,train
24025,train
24026,train
24027,train
24028,train
24029,test
24030,val
24031,train
24032,train
24033,train
24034,train
24035,val
24036,train
24037,val
24038,train
24039,val
24040,train
24041,train
24042,train
24043,train
24044,test
24045,train
24046,test
24047,train
24048,train
24049,val
24050,val
24051,train
24052,train
24053,train
24054,test
24055,val
24056,val
24057,train
24058,train
24059,test
24060,train
24061,test
24062,train
24063,train
24064,train
24065,train
24066,train
24067,train
24068,train
24069,train
24070,test
24071,train
24072,train
24073,val
24074,train
24075,test
24076,test
24077,train
24078,val
24079,train
24080,train
24081,val
24082,train
24083,test
24084,test
24085,train
24086,train
24087,val
24088,train
24089,test
24090,train
24091,train
24092,train
24093,train
24094,train
24095,train
24096,train
24097,train
24098,train
24099,test
24100,test
24101,test
24102,val
24103,train
24104,train
24105,val
24106,train
24107,test
24108,val
24109,train
24110,val
24111,test
24112,train
24113,test
24114,test
24115,train
24116,train
24117,train
24118,train
24119,train
24120,test
24121,train
24122,train
24123,test
24124,test
24125,val
24126,train
24127,test
24128,val
24129,train
24130,val
24131,train
24132,test
24133,train
24134,val
24135,train
24136,train
24137,train
24138,train
24139,train
24140,train
24141,val
24142,val
24143,train
24144,test
24145,val
24146,train
24147,val
24148,train
24149,train
24150,val
24151,train
24152,test
24153,train
24154,train
24155,test
24156,test
24157,train
24158,train
24159,train
24160,train
24161,train
24162,train
24163,train
24164,test
24165,train
24166,test
24167,test
24168,train
24169,test
24170,test
24171,train
24172,train
24173,train
24174,test
24175,train
24176,train
24177,train
24178,train
24179,train
24180,train
24181,test
24182,train
24183,test
24184,val
24185,val
24186,test
24187,val
24188,val
24189,train
24190,train
24191,train
24192,train
24193,test
24194,train
24195,train
24196,val
24197,train
24198,train
24199,train
24200,test
24201,val
24202,train
24203,train
24204,val
24205,test
24206,train
24207,val
24208,val
24209,train
24210,val
24211,test
24212,test
24213,train
24214,test
24215,train
24216,test
24217,val
24218,train
24219,train
24220,train
24221,val
24222,val
24223,val
24224,train
24225,val
24226,train
24227,val
24228,train
24229,train
24230,test
24231,train
24232,val
24233,val
24234,val
24235,train
24236,val
24237,train
24238,val
24239,train
24240,val
24241,train
24242,train
24243,val
24244,val
24245,test
24246,train
24247,val
24248,train
24249,train
24250,val
24251,test
24252,train
24253,train
24254,train
24255,test
24256,test
24257,train
24258,train
24259,val
24260,test
24261,train
24262,train
24263,train
24264,train
24265,train
24266,val
24267,train
24268,train
24269,test
24270,test
24271,val
24272,train
24273,train
24274,train
24275,train
24276,test
24277,train
24278,train
24279,train
24280,train
24281,train
24282,train
24283,train
24284,train
24285,test
24286,test
24287,train
24288,val
24289,val
24290,train
24291,test
24292,train
24293,train
24294,val
24295,train
24296,test
24297,train
24298,train
24299,val
24300,train
24301,train
24302,test
24303,test
24304,train
24305,train
24306,train
24307,train
24308,train
24309,train
24310,test
24311,train
24312,train
24313,val
24314,train
24315,train
24316,val
24317,train
24318,train
24319,train
24320,test
24321,val
24322,train
24323,train
24324,test
24325,test
24326,test
24327,train
24328,train
24329,train
24330,train
24331,val
24332,train
24333,val
24334,train
24335,val
24336,train
24337,train
24338,train
24339,train
24340,train
24341,train
24342,val
24343,train
24344,train
24345,val
24346,test
24347,val
24348,train
24349,train
24350,train
24351,train
24352,train
24353,train
24354,train
24355,val
24356,train
24357,test
24358,val
24359,train
24360,train
24361,train
24362,train
24363,val
24364,val
24365,val
24366,train
24367,test
24368,train
24369,val
24370,train
24371,train
24372,train
24373,test
24374,val
24375,train
24376,val
24377,test
24378,test
24379,train
24380,train
24381,train
24382,train
24383,train
24384,test
24385,test
24386,train
24387,train
24388,test
24389,train
24390,train
24391,train
24392,val
24393,train
24394,train
24395,test
24396,val
24397,train
24398,val
24399,train
24400,train
24401,train
24402,test
24403,train
24404,test
24405,test
24406,train
24407,train
24408,val
24409,train
24410,train
24411,train
24412,train
24413,test
24414,train
24415,test
24416,train
24417,val
24418,train
24419,train
24420,train
24421,test
24422,val
24423,train
24424,train
24425,val
24426,train
24427,train
24428,test
24429,train
24430,train
24431,train
24432,train
24433,train
24434,val
24435,test
24436,train
24437,train
24438,test
24439,val
24440,train
24441,test
24442,val
24443,train
24444,train
24445,val
24446,train
24447,train
24448,train
24449,val
24450,train
24451,train
24452,train
24453,train
24454,train
24455,test
24456,test
24457,train
24458,val
24459,test
24460,train
24461,train
24462,train
24463,test
24464,train
24465,train
24466,train
24467,val
24468,train
24469,test
24470,test
24471,test
24472,train
24473,train
24474,train
24475,val
24476,val
24477,val
24478,train
24479,train
24480,test
24481,train
24482,test
24483,train
24484,train
24485,train
24486,train
24487,test
24488,val
24489,train
24490,train
24491,train
24492,train
24493,val
24494,train
24495,train
24496,test
24497,train
24498,train
24499,val
24500,train
24501,train
24502,train
24503,train
24504,train
24505,val
24506,train
24507,val
24508,val
24509,train
24510,test
24511,test
24512,train
24513,train
24514,train
24515,train
24516,train
24517,train
24518,val
24519,test
24520,val
24521,val
24522,train
24523,train
24524,val
24525,train
24526,train
24527,train
24528,train
24529,train
24530,train
24531,test
24532,val
24533,val
24534,train
24535,val
24536,train
24537,train
24538,train
24539,test
24540,test
24541,train
24542,train
24543,train
24544,train
24545,train
24546,train
24547,train
24548,train
24549,train
24550,train
24551,test
24552,test
24553,train
24554,train
24555,train
24556,test
24557,test
24558,train
24559,train
24560,test
24561,train
24562,val
24563,test
24564,train
24565,test
24566,train
24567,test
24568,train
24569,train
24570,train
24571,test
24572,test
24573,train
24574,train
24575,train
24576,test
24577,train
24578,train
24579,train
24580,train
24581,val
24582,val
24583,test
24584,train
24585,train
24586,train
24587,train
24588,train
24589,train
24590,test
24591,val
24592,train
24593,test
24594,val
24595,train
24596,train
24597,train
24598,train
24599,val
24600,test
24601,train
24602,val
24603,test
24604,train
24605,train
24606,train
24607,train
24608,test
24609,val
24610,train
24611,train
24612,train
24613,val
24614,train
24615,train
24616,val
24617,val
24618,train
24619,train
24620,train
24621,train
24622,test
24623,train
24624,train
24625,train
24626,val
24627,val
24628,train
24629,train
24630,val
24631,train
24632,test
24633,train
24634,val
24635,train
24636,train
24637,test
24638,test
24639,train
24640,train
24641,train
24642,train
24643,train
24644,train
24645,train
24646,val
24647,train
24648,train
24649,test
24650,test
24651,val
24652,test
24653,train
24654,val
24655,train
24656,train
24657,val
24658,train
24659,val
24660,train
24661,val
24662,train
24663,test
24664,test
24665,test
24666,train
24667,train
24668,test
24669,test
24670,test
24671,val
24672,test
24673,train
24674,test
24675,train
24676,test
24677,val
24678,val
24679,train
24680,train
24681,train
24682,val
24683,train
24684,train
24685,val
24686,test
24687,val
24688,train
24689,train
24690,train
24691,test
24692,val
24693,train
24694,train
24695,train
24696,val
24697,train
24698,train
24699,test
24700,test
24701,test
24702,test
24703,test
24704,train
24705,train
24706,train
24707,test
24708,test
24709,test
24710,val
24711,test
24712,test
24713,train
24714,train
24715,train
24716,test
24717,train
24718,val
24719,train
24720,test
24721,test
24722,test
24723,val
24724,test
24725,test
24726,val
24727,train
24728,train
24729,val
24730,val
24731,val
24732,train
24733,val
24734,val
24735,train
24736,train
24737,train
24738,test
24739,val
24740,val
24741,test
24742,train
24743,val
24744,train
24745,val
24746,train
24747,train
24748,train
24749,train
24750,val
24751,train
24752,test
24753,train
24754,test
24755,train
24756,train
24757,train
24758,train
24759,val
24760,val
24761,val
24762,train
24763,train
24764,train
24765,train
24766,test
24767,train
24768,test
24769,test
24770,test
24771,train
24772,val
24773,val
24774,test
24775,train
24776,train
24777,train
24778,train
24779,test
24780,val
24781,test
24782,train
24783,test
24784,train
24785,train
24786,train
24787,val
24788,train
24789,train
24790,train
24791,val
24792,val
24793,train
24794,val
24795,train
24796,train
24797,train
24798,train
24799,val
24800,val
24801,train
24802,val
24803,val
24804,train
24805,train
24806,test
24807,train
24808,train
24809,test
24810,val
24811,train
24812,train
24813,train
24814,train
24815,val
24816,test
24817,train
24818,val
24819,train
24820,train
24821,test
24822,val
24823,train
24824,train
24825,train
24826,train
24827,train
24828,test
24829,train
24830,train
24831,test
24832,train
24833,train
24834,test
24835,train
24836,train
24837,train
24838,train
24839,val
24840,train
24841,val
24842,test
24843,train
24844,train
24845,val
24846,val
24847,val
24848,train
24849,train
24850,val
24851,train
24852,train
24853,train
24854,train
24855,val
24856,train
24857,val
24858,val
24859,test
24860,train
24861,train
24862,test
24863,train
24864,train
24865,test
24866,train
24867,test
24868,train
24869,test
24870,val
24871,test
24872,val
24873,train
24874,train
24875,train
24876,train
24877,test
24878,test
24879,val
24880,train
24881,train
24882,val
24883,train
24884,train
24885,val
24886,train
24887,train
24888,val
24889,train
24890,train
24891,train
24892,train
24893,val
24894,val
24895,test
24896,train
24897,train
24898,train
24899,train
24900,test
24901,test
24902,test
24903,val
24904,train
24905,train
24906,train
24907,train
24908,train
24909,test
24910,train
24911,train
24912,test
24913,test
24914,train
24915,train
24916,train
24917,test
24918,train
24919,train
24920,train
24921,train
24922,train
24923,val
24924,train
24925,train
24926,train
24927,test
24928,train
24929,val
24930,train
24931,val
24932,test
24933,train
24934,test
24935,train
24936,train
24937,train
24938,train
24939,test
24940,train
24941,train
24942,train
24943,val
24944,train
24945,train
24946,train
24947,val
24948,train
24949,test
24950,train
24951,train
24952,train
24953,train
24954,val
24955,test
24956,train
24957,train
24958,train
24959,test
24960,train
24961,train
24962,train
24963,train
24964,val
24965,val
24966,train
24967,train
24968,val
24969,test
24970,train
24971,train
24972,test
24973,train
24974,val
24975,train
24976,train
24977,train
24978,val
24979,train
24980,val
24981,test
24982,train
24983,train
24984,train
24985,train
24986,train
24987,train
24988,val
24989,test
24990,train
24991,test
24992,val
24993,train
24994,train
24995,val
24996,train
24997,train
24998,train
24999,test
25000,train
25001,test
25002,train
25003,test
25004,train
25005,test
25006,val
25007,train
25008,val
25009,train
25010,train
25011,val
25012,train
25013,val
25014,train
25015,test
25016,train
25017,train
25018,val
25019,test
25020,train
25021,train
25022,train
25023,train
25024,train
25025,train
25026,test
25027,train
25028,val
25029,train
25030,train
25031,train
25032,val
25033,test
25034,val
25035,train
25036,test
25037,train
25038,train
25039,train
25040,train
25041,val
25042,test
25043,train
25044,train
25045,train
25046,val
25047,test
25048,train
25049,train
25050,test
25051,train
25052,train
25053,train
25054,train
25055,val
25056,val
25057,train
25058,train
25059,train
25060,val
25061,train
25062,train
25063,val
25064,train
25065,train
25066,train
25067,train
25068,train
25069,test
25070,train
25071,val
25072,train
25073,val
25074,val
25075,train
25076,train
25077,train
25078,train
25079,val
25080,train
25081,val
25082,train
25083,train
25084,train
25085,train
25086,train
25087,train
25088,test
25089,train
25090,val
25091,train
25092,train
25093,val
25094,train
25095,train
25096,val
25097,train
25098,train
25099,train
25100,val
25101,test
25102,train
25103,train
25104,train
25105,train
25106,train
25107,train
25108,train
25109,test
25110,train
25111,test
25112,test
25113,val
25114,train
25115,test
25116,train
25117,train
25118,test
25119,train
25120,test
25121,train
25122,train
25123,train
25124,train
25125,train
25126,train
25127,train
25128,val
25129,val
25130,val
25131,train
25132,val
25133,test
25134,test
25135,train
25136,test
25137,train
25138,train
25139,test
25140,train
25141,train
25142,train
25143,train
25144,train
25145,train
25146,train
25147,train
25148,val
25149,val
25150,train
25151,train
25152,test
25153,test
25154,test
25155,val
25156,val
25157,train
25158,val
25159,test
25160,val
25161,test
25162,val
25163,test
25164,val
25165,val
25166,train
25167,test
25168,train
25169,train
25170,train
25171,test
25172,train
25173,val
25174,val
25175,train
25176,val
25177,test
25178,val
25179,val
25180,train
25181,test
25182,train
25183,val
25184,train
25185,val
25186,train
25187,train
25188,val
25189,test
25190,train
25191,train
25192,train
25193,val
25194,val
25195,train
25196,train
25197,train
25198,train
25199,val
25200,test
25201,train
25202,test
25203,train
25204,train
25205,test
25206,train
25207,train
25208,train
25209,train
25210,train
25211,test
25212,test
25213,train
25214,test
25215,val
25216,train
25217,train
25218,test
25219,train
25220,train
25221,train
25222,train
25223,test
25224,test
25225,train
25226,test
25227,train
25228,train
25229,train
25230,test
25231,train
25232,train
25233,test
25234,train
25235,train
25236,test
25237,train
25238,train
25239,test
25240,train
25241,test
25242,val
25243,train
25244,val
25245,test
25246,val
25247,test
25248,test
25249,train
25250,train
25251,test
25252,val
25253,train
25254,train
25255,test
25256,train
25257,test
25258,val
25259,val
25260,train
25261,train
25262,test
25263,val
25264,val
25265,train
25266,train
25267,train
25268,val
25269,train
25270,val
25271,test
25272,val
25273,test
25274,val
25275,val
25276,train
25277,val
25278,train
25279,train
25280,train
25281,train
25282,train
25283,train
25284,val
25285,train
25286,test
25287,test
25288,train
25289,train
25290,test
25291,train
25292,test
25293,val
25294,train
25295,test
25296,test
25297,test
25298,val
25299,train
25300,val
25301,train
25302,train
25303,val
25304,test
25305,train
25306,train
25307,train
25308,val
25309,train
25310,train
25311,train
25312,train
25313,train
25314,train
25315,val
25316,val
25317,val
25318,test
25319,val
25320,test
25321,test
25322,train
25323,train
25324,val
25325,train
25326,train
25327,train
25328,train
25329,train
25330,train
25331,val
25332,train
25333,test
25334,train
25335,train
25336,train
25337,train
25338,train
25339,test
25340,val
25341,train
25342,train
25343,train
25344,train
25345,train
25346,train
25347,test
25348,test
25349,train
25350,train
25351,test
25352,train
25353,val
25354,train
25355,val
25356,train
25357,train
25358,train
25359,test
25360,val
25361,val
25362,train
25363,train
25364,val
25365,train
25366,train
25367,test
25368,train
25369,test
25370,test
25371,val
25372,train
25373,train
25374,train
25375,train
25376,train
25377,test
25378,test
25379,train
25380,train
25381,train
25382,test
25383,train
25384,train
25385,train
25386,train
25387,train
25388,train
25389,train
25390,train
25391,train
25392,test
25393,train
25394,val
25395,train
25396,train
25397,train
25398,test
25399,train
25400,train
25401,test
25402,train
25403,train
25404,train
25405,train
25406,train
25407,train
25408,train
25409,test
25410,test
25411,val
25412,train
25413,train
25414,train
25415,train
25416,val
25417,val
25418,val
25419,train
25420,val
25421,val
25422,train
25423,train
25424,train
25425,val
25426,train
25427,train
25428,train
25429,test
25430,train
25431,train
25432,train
25433,train
25434,train
25435,val
25436,train
25437,test
25438,val
25439,train
25440,test
25441,val
25442,val
25443,val
25444,test
25445,test
25446,train
25447,train
25448,train
25449,val
25450,test
25451,train
25452,train
25453,train
25454,val
25455,val
25456,train
25457,val
25458,val
25459,train
25460,train
25461,train
25462,train
25463,test
25464,train
25465,train
25466,train
25467,train
25468,train
25469,train
25470,train
25471,train
25472,val
25473,train
25474,test
25475,train
25476,val
25477,test
25478,train
25479,train
25480,train
25481,train
25482,train
25483,train
25484,train
25485,train
25486,val
25487,train
25488,train
25489,train
25490,train
25491,train
25492,train
25493,train
25494,train
25495,test
25496,test
25497,train
25498,train
25499,test
25500,val
25501,train
25502,test
25503,train
25504,train
25505,test
25506,train
25507,val
25508,train
25509,test
25510,train
25511,test
25512,train
25513,train
25514,val
25515,test
25516,train
25517,test
25518,train
25519,train
25520,train
25521,test
25522,test
25523,train
25524,train
25525,test
25526,train
25527,val
25528,train
25529,val
25530,test
25531,train
25532,train
25533,val
25534,test
25535,train
25536,test
25537,val
25538,test
25539,train
25540,train
25541,train
25542,train
25543,test
25544,train
25545,test
25546,train
25547,test
25548,train
25549,val
25550,train
25551,train
25552,train
25553,train
25554,test
25555,train
25556,train
25557,train
25558,train
25559,test
25560,test
25561,val
25562,train
25563,val
25564,train
25565,test
25566,train
25567,train
25568,val
25569,train
25570,train
25571,train
25572,train
25573,val
25574,val
25575,val
25576,train
25577,train
25578,train
25579,val
25580,train
25581,test
25582,train
25583,val
25584,val
25585,test
25586,train
25587,train
25588,train
25589,train
25590,train
25591,train
25592,train
25593,val
25594,train
25595,train
25596,test
25597,train
25598,val
25599,train
25600,train
25601,train
25602,train
25603,train
25604,train
25605,train
25606,train
25607,train
25608,train
25609,val
25610,train
25611,test
25612,train
25613,val
25614,train
25615,train
25616,train
25617,val
25618,test
25619,test
25620,train
25621,train
25622,test
25623,train
25624,test
25625,train
25626,test
25627,test
25628,train
25629,train
25630,train
25631,train
25632,train
25633,train
25634,test
25635,train
25636,train
25637,val
25638,val
25639,test
25640,val
25641,train
25642,train
25643,val
25644,test
25645,train
25646,train
25647,train
25648,train
25649,train
25650,test
25651,train
25652,val
25653,train
25654,train
25655,train
25656,train
25657,train
25658,train
25659,test
25660,val
25661,train
25662,val
25663,train
25664,train
25665,train
25666,train
25667,val
25668,test
25669,train
25670,test
25671,train
25672,val
25673,train
25674,train
25675,test
25676,train
25677,train
25678,test
25679,test
25680,train
25681,train
25682,train
25683,test
25684,test
25685,test
25686,train
25687,val
25688,train
25689,train
25690,train
25691,test
25692,test
25693,train
25694,train
25695,train
25696,test
25697,test
25698,train
25699,train
25700,val
25701,train
25702,train
25703,train
25704,train
25705,train
25706,test
25707,train
25708,val
25709,val
25710,train
25711,train
25712,train
25713,train
25714,train
25715,train
25716,train
25717,test
25718,val
25719,train
25720,train
25721,train
25722,train
25723,val
25724,train
25725,train
25726,train
25727,test
25728,train
25729,train
25730,val
25731,test
25732,train
25733,val
25734,train
25735,train
25736,val
25737,train
25738,val
25739,test
25740,train
25741,train
25742,val
25743,train
25744,train
25745,train
25746,test
25747,train
25748,test
25749,train
25750,train
25751,test
25752,train
25753,train
25754,train
25755,train
25756,train
25757,val
25758,train
25759,test
25760,train
25761,train
25762,train
25763,train
25764,test
25765,train
25766,val
25767,test
25768,val
25769,train
25770,train
25771,test
25772,train
25773,val
25774,train
25775,train
25776,train
25777,val
25778,train
25779,train
25780,train
25781,val
25782,test
25783,val
25784,train
25785,train
25786,train
25787,train
25788,val
25789,train
25790,train
25791,train
25792,train
25793,val
25794,train
25795,val
25796,val
25797,train
25798,train
25799,val
25800,test
25801,val
25802,train
25803,train
25804,val
25805,val
25806,test
25807,val
25808,train
25809,val
25810,train
25811,train
25812,test
25813,val
25814,train
25815,train
25816,train
25817,train
25818,train
25819,train
25820,train
25821,train
25822,val
25823,train
25824,test
25825,train
25826,val
25827,val
25828,train
25829,val
25830,train
25831,train
25832,test
25833,train
25834,train
25835,test
25836,train
25837,val
25838,train
25839,train
25840,train
25841,train
25842,train
25843,val
25844,test
25845,train
25846,test
25847,train
25848,val
25849,test
25850,train
25851,train
25852,train
25853,train
25854,val
25855,test
25856,train
25857,train
25858,train
25859,val
25860,train
25861,train
25862,val
25863,train
25864,val
25865,train
25866,val
25867,train
25868,train
25869,test
25870,train
25871,val
25872,test
25873,train
25874,train
25875,test
25876,train
25877,val
25878,test
25879,train
25880,train
25881,train
25882,train
25883,train
25884,test
25885,train
25886,train
25887,val
25888,train
25889,val
25890,test
25891,train
25892,val
25893,train
25894,train
25895,train
25896,test
25897,test
25898,val
25899,test
25900,train
25901,test
25902,train
25903,train
25904,train
25905,test
25906,train
25907,train
25908,train
25909,train
25910,test
25911,train
25912,train
25913,test
25914,train
25915,val
25916,val
25917,train
25918,train
25919,train
25920,val
25921,test
25922,train
25923,val
25924,test
25925,train
25926,train
25927,train
25928,val
25929,val
25930,test
25931,train
25932,train
25933,val
25934,train
25935,val
25936,train
25937,train
25938,train
25939,train
25940,test
25941,test
25942,val
25943,train
25944,train
25945,test
25946,test
25947,train
25948,val
25949,test
25950,train
25951,train
25952,val
25953,train
25954,val
25955,train
25956,train
25957,test
25958,val
25959,train
25960,test
25961,train
25962,val
25963,train
25964,train
25965,val
25966,train
25967,val
25968,train
25969,train
25970,train
25971,train
25972,train
25973,test
25974,val
25975,train
25976,test
25977,val
25978,train
25979,train
25980,test
25981,val
25982,val
25983,test
25984,val
25985,train
25986,train
25987,train
25988,val
25989,train
25990,train
25991,val
25992,train
25993,test
25994,train
25995,val
25996,val
25997,train
25998,train
25999,test
26000,test
26001,train
26002,train
26003,train
26004,test
26005,test
26006,val
26007,train
26008,train
26009,val
26010,val
26011,train
26012,train
26013,train
26014,test
26015,test
26016,val
26017,val
26018,val
26019,test
26020,train
26021,train
26022,train
26023,train
26024,train
26025,val
26026,train
26027,train
26028,train
26029,train
26030,test
26031,train
26032,train
26033,val
26034,train
26035,train
26036,test
26037,train
26038,train
26039,train
26040,test
26041,train
26042,val
26043,val
26044,test
26045,train
26046,train
26047,train
26048,val
26049,val
26050,train
26051,train
26052,val
26053,val
26054,train
26055,train
26056,train
26057,train
26058,test
26059,train
26060,val
26061,train
26062,test
26063,test
26064,test
26065,test
26066,train
26067,train
26068,train
26069,val
26070,train
26071,train
26072,train
26073,test
26074,train
26075,train
26076,val
26077,train
26078,train
26079,val
26080,train
26081,val
26082,train
26083,train
26084,val
26085,train
26086,train
26087,train
26088,train
26089,val
26090,test
26091,train
26092,val
26093,train
26094,test
26095,train
26096,train
26097,val
26098,test
26099,test
26100,val
26101,train
26102,train
26103,train
26104,train
26105,val
26106,val
26107,train
26108,train
26109,test
26110,train
26111,test
26112,val
26113,train
26114,train
26115,val
26116,test
26117,train
26118,test
26119,train
26120,test
26121,train
26122,train
26123,train
26124,train
26125,train
26126,train
26127,val
26128,train
26129,train
26130,train
26131,train
26132,test
26133,val
26134,train
26135,train
26136,val
26137,train
26138,train
26139,train
26140,train
26141,val
26142,train
26143,train
26144,train
26145,test
26146,val
26147,train
26148,val
26149,train
26150,test
26151,val
26152,train
26153,val
26154,val
26155,val
26156,train
26157,val
26158,val
26159,train
26160,train
26161,train
26162,val
26163,train
26164,train
26165,train
26166,test
26167,train
26168,train
26169,test
26170,test
26171,train
26172,val
26173,test
26174,val
26175,train
26176,train
26177,test
26178,train
26179,train
26180,train
26181,val
26182,train
26183,val
26184,val
26185,train
26186,train
26187,train
26188,train
26189,train
26190,train
26191,train
26192,train
26193,train
26194,val
26195,test
26196,train
26197,train
26198,train
26199,train
26200,test
26201,test
26202,val
26203,train
26204,test
26205,train
26206,test
26207,train
26208,val
26209,train
26210,train
26211,test
26212,val
26213,test
26214,test
26215,train
26216,train
26217,val
26218,train
26219,train
26220,train
26221,val
26222,test
26223,test
26224,train
26225,train
26226,val
26227,train
26228,train
26229,train
26230,train
26231,train
26232,test
26233,val
26234,train
26235,train
26236,val
26237,test
26238,test
26239,train
26240,train
26241,test
26242,train
26243,test
26244,test
26245,train
26246,train
26247,train
26248,train
26249,val
26250,val
26251,train
26252,test
26253,train
26254,train
26255,train
26256,test
26257,val
26258,test
26259,test
26260,val
26261,test
26262,train
26263,train
26264,train
26265,train
26266,train
26267,train
26268,val
26269,test
26270,train
26271,test
26272,train
26273,train
26274,train
26275,val
26276,val
26277,train
26278,val
26279,train
26280,test
26281,train
26282,test
26283,train
26284,train
26285,train
26286,train
26287,train
26288,train
26289,train
26290,train
26291,train
26292,train
26293,train
26294,train
26295,train
26296,train
26297,train
26298,train
26299,train
26300,train
26301,train
26302,train
26303,train
26304,train
26305,val
26306,train
26307,train
26308,train
26309,val
26310,test
26311,train
26312,train
26313,train
26314,train
26315,test
26316,val
26317,test
26318,val
26319,train
26320,train
26321,train
26322,test
26323,train
26324,val
26325,train
26326,test
26327,train
26328,val
26329,train
26330,train
26331,val
26332,train
26333,test
26334,train
26335,train
26336,val
26337,train
26338,train
26339,train
26340,train
26341,val
26342,train
26343,val
26344,train
26345,train
26346,train
26347,train
26348,test
26349,val
26350,train
26351,train
26352,val
26353,val
26354,train
26355,train
26356,train
26357,train
26358,val
26359,train
26360,train
26361,val
26362,train
26363,train
26364,train
26365,val
26366,test
26367,train
26368,train
26369,train
26370,test
26371,test
26372,val
26373,train
26374,test
26375,train
26376,val
26377,train
26378,test
26379,train
26380,test
26381,val
26382,val
26383,train
26384,test
26385,train
26386,train
26387,val
26388,train
26389,test
26390,train
26391,train
26392,train
26393,train
26394,train
26395,test
26396,train
26397,train
26398,train
26399,test
26400,test
26401,train
26402,train
26403,train
26404,test
26405,val
26406,val
26407,train
26408,train
26409,test
26410,val
26411,train
26412,train
26413,val
26414,test
26415,train
26416,test
26417,test
26418,test
26419,val
26420,train
26421,test
26422,test
26423,test
26424,train
26425,val
26426,train
26427,train
26428,test
26429,train
26430,train
26431,train
26432,train
26433,train
26434,test
26435,train
26436,val
26437,val
26438,train
26439,train
26440,val
26441,train
26442,train
26443,train
26444,val
26445,train
26446,train
26447,val
26448,train
26449,val
26450,val
26451,train
26452,val
26453,train
26454,train
26455,test
26456,train
26457,val
26458,test
26459,test
26460,train
26461,val
26462,val
26463,train
26464,test
26465,train
26466,val
26467,test
26468,train
26469,train
26470,train
26471,train
26472,train
26473,test
26474,train
26475,val
26476,test
26477,train
26478,test
26479,test
26480,train
26481,train
26482,train
26483,test
26484,train
26485,train
26486,train
26487,train
26488,train
26489,test
26490,val
26491,train
26492,test
26493,train
26494,test
26495,train
26496,val
26497,train
26498,train
26499,train
26500,train
26501,test
26502,test
26503,test
26504,test
26505,val
26506,val
26507,train
26508,train
26509,train
26510,test
26511,val
26512,train
26513,train
26514,train
26515,test
26516,train
26517,test
26518,train
26519,train
26520,test
26521,train
26522,train
26523,train
26524,val
26525,train
26526,train
26527,train
26528,train
26529,train
26530,val
26531,train
26532,val
26533,test
26534,train
26535,train
26536,train
26537,train
26538,train
26539,train
26540,val
26541,train
26542,train
26543,val
26544,val
26545,test
26546,test
26547,val
26548,test
26549,val
26550,test
26551,val
26552,train
26553,test
26554,train
26555,train
26556,test
26557,train
26558,val
26559,train
26560,train
26561,train
26562,test
26563,train
26564,train
26565,val
26566,test
26567,train
26568,test
26569,train
26570,test
26571,test
26572,train
26573,val
26574,test
26575,test
26576,val
26577,train
26578,test
26579,train
26580,test
26581,val
26582,train
26583,test
26584,test
26585,train
26586,train
26587,train
26588,val
26589,train
26590,train
26591,train
26592,train
26593,train
26594,val
26595,train
26596,train
26597,val
26598,train
26599,val
26600,train
26601,test
26602,train
26603,train
26604,train
26605,val
26606,val
26607,train
26608,test
26609,train
26610,val
26611,train
26612,val
26613,train
26614,train
26615,test
26616,test
26617,train
26618,val
26619,test
26620,train
26621,train
26622,train
26623,test
26624,train
26625,train
26626,test
26627,val
26628,train
26629,val
26630,train
26631,train
26632,test
26633,train
26634,val
26635,train
26636,train
26637,train
26638,train
26639,train
26640,val
26641,val
26642,train
26643,test
26644,train
26645,train
26646,val
26647,train
26648,test
26649,val
26650,train
26651,train
26652,train
26653,train
26654,train
26655,val
26656,test
26657,test
26658,val
26659,train
26660,train
26661,train
26662,test
26663,train
26664,train
26665,val
26666,train
26667,train
26668,train
26669,val
26670,train
26671,val
26672,train
26673,train
26674,train
26675,train
26676,train
26677,train
26678,val
26679,val
26680,train
26681,train
26682,train
26683,train
26684,train
26685,val
26686,test
26687,val
26688,train
26689,test
26690,train
26691,test
26692,val
26693,val
26694,train
26695,train
26696,train
26697,train
26698,train
26699,train
26700,train
26701,train
26702,train
26703,train
26704,train
26705,train
26706,train
26707,train
26708,val
26709,train
26710,train
26711,train
26712,test
26713,val
26714,test
26715,train
26716,val
26717,train
26718,test
26719,test
26720,test
26721,train
26722,train
26723,train
26724,train
26725,train
26726,train
26727,train
26728,val
26729,train
26730,train
26731,train
26732,test
26733,train
26734,test
26735,train
26736,val
26737,test
26738,train
26739,train
26740,train
26741,train
26742,train
26743,test
26744,train
26745,train
26746,val
26747,test
26748,train
26749,train
26750,test
26751,train
26752,test
26753,train
26754,test
26755,val
26756,train
26757,train
26758,test
26759,val
26760,train
26761,train
26762,test
26763,train
26764,val
26765,train
26766,test
26767,train
26768,train
26769,val
26770,train
26771,val
26772,train
26773,test
26774,test
26775,val
26776,train
26777,train
26778,val
26779,train
26780,train
26781,test
26782,train
26783,train
26784,val
26785,train
26786,train
26787,val
26788,train
26789,train
26790,train
26791,train
26792,train
26793,test
26794,train
26795,train
26796,train
26797,val
26798,train
26799,test
26800,train
26801,train
26802,train
26803,train
26804,train
26805,train
26806,train
26807,train
26808,train
26809,val
